"rev_id","rest_id","rev_rating","review_text","is_local_guide","reliability_score","sentiment_score"
7313,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","The Bayview Restuarant is fine dining restaurant which serves Continental and North Indian cuisine along with signature cocktails  mocktails lunch and dinner buffet sunday brunch and desserts The eyecatching part of the BayView Restuarant is the View ie along with amazing food one can experience awesome  beautiful view of Marine Drive The Bayview Restuarant is located at 1st Floor Hotel Marine Plaza 29 Marine Drive Churchgate Mumbai With Beautiful View and ambience awesome buffet and tasty desserts Had been here for having weekday lunch buffet with friends The buffet include Veg NonVeg Soup Bread Basket Salads and Cut Veggies  Fruits Apart from this they have starters on table on my visit they have Tawa Fish Live Counter Followed by Mains and Desserts section Tawa Fish was really awesome Soups were fabulous and our mocktails were also good In Main Jeera Dum Aloo was good and Noodles were cooked very nicely Desserts includes Parties White Forest Cake Gajar Ka Halwa which was one of the Indian Sweet Overall Yes It was fun having amazing buffet and experiencing beautiful view of Marine Drive Try their buffet which has got many varieties and variations in thier cuisine",True,186,"1"
7314,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","Simply a nice place to visit with your life partner friends and family Hygeine is good  awesome and food is mouth watering Live quality music    is another service for the visitors",False,2,"1"
7315,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","Bayview cafe Marina plaza is other hotel in Marina plaza hotel This hotel is a very nice place where you can chill with your friends and family with a very beautiful view Theyve a very vast and exclusive menu with this theyve even Buffet with continental north Indian and salads Staff is very polite and ambience is outstanding Lets talk about food Soup Mexican beans and chicken soup It was good something different the flavour of chicken and Mexican beans was outstanding Salad Crunchy chickpeas and sausages salad Wow fried potatoes in fish with tender Bean salad Chicken stuffed with onion pepper and couli Crab stick sushi Chicken delight salad soked salmonPepper salami and plain salami Theyve really have wide range of salads which are very healthy yet tasty I love how theyve different varieties of salads just loved it In every salad theyve something new and unique taste and after having these I was craving for more Excellent Appetizer  Mexican Bean patty and kabuli channa tikki Honey lemongrass chicken Chicken satay In veg as well as non veg theyve amazing states Chicken here were very soft and fresh and was cooked properly I never had kabuli chana patty and tried it for the first time and it turned out to be very good Main course  Pan seared fish into herbal butter sauce grilled chicken with mushroom sauce gosht peshwari Hakka noodles murg kalimiri stir fry vegetables in black bean sauce spinach and chickpea stew paneer butter masala dhoodhi kofta kadai mushroom In main course theyve so many dishes we were totally confused what to have and what not Amazing something new healthy and delicious Dessert  Walnut Brownie Kiwi pastry Mango pastry Raspberry slice Chocolate truffle Moong daal halwa This was the best end to a very delicious meal all dessert lovers should try these desserts here they are amazing",True,56,"1"
7316,"ChIJgZZSEObR5zsRSI2xUR53gG8","5.0","Still hold its old world charm Ambience and the reclusiveness of the place offers the perfect recipe for an after office ghetto or a late evening night cap Food menu could get majorly better and the portion sizes too Pathetic list of things to choose from and energetic menu that almost had stayed on a pause mode The music is amazin and the bars well stocked",True,746,"1"
7317,"ChIJgZZSEObR5zsRSI2xUR53gG8","5.0","Geoffrey s is a very pretty cosy lounge restaurant inside Hotel Marine Plaza  Their interiors are so amazing old British like decor and furniture Totally loved the vibe They made nice cocktails Price was bit on higher side one cocktail was around 900 bucks with taxes but they serve you nuts wafers and kept refilling This place must be visited if you are looking to take your offshore friends or colleagues on drinks or with friends",True,30,"1"
7318,"ChIJgZZSEObR5zsRSI2xUR53gG8","5.0","As it was an anniversary night we chose Geoffreys as the decor and ambience was perfect for our evening It has a vibrant yet a rustic feeling to its charm The interiors the stunning wall filled with pictures old film  art memorabilia and many others When it comes to the drinks and the mocktails on offer the bartender simply hit it off with amazing creations one after the other A few cons However when it comes to the food as a Indian who loves eating spicy food the Jerk Spiced Chicken was really bland to my surprise so much that I had to had the Tabasco Hot Sauce to it to get a spicy flavor The chicken Burger too was barely seasoned with salt  pepper and lacked a flavorful taste which youd usually expect with a crispy fried chicken patty Overall It was a amazing experience the decor the food and the view from the top deck Just the food at Geoffreys was way below any basic expectation",True,195,"1"
7319,"ChIJgZZSEObR5zsRSI2xUR53gG8","4.0","Great Wines and classy interiors Luckily it is open to outsiders too and not just the people living in Marine Plaza Their draft beer was crisp and fresh and totally worth the price The Prawns with avocado and basil were the best of all They serve  great bites with the beer and a separate menu for wines One must consult their waiter for the best wine to have depending on your preferred taste",True,143,"1"
7320,"ChIJgZZSEObR5zsRSI2xUR53gG8","5.0","Hotel Marine Plaza the iconic beauty takes immense pride in standing tall for 25 glorious years at the scenic Marine Drive area of Mumbai overlooking the limitless Arabian sea  I consider myself sheer lucky to recently visit Geoffreysmumbai located at the ground level of this hotel which welcomes you with a jaw dropping display of wines  delectables desserts right at the entry which you simply cannot miss  The British era inspired ambiance is WARM with dim lights  wooden furniture in deep hues of brown  interesting artifacts  innumerable wall art  The designer floral floor carpets add to the sheer grandeur of this opulent place having a rectangular fully loaded bar right in the center  Ideal to spend quiet  undisturbed quality time for a romantic date or memorable moments with those who matter far away from the loud head banging music  over crowded eateries  The elegance  class of this place is one of a kind  simply unmatchable with flawless hospitality in terms of service  quality of food  drinks not for forget the impeccable presentation which leaves you awestruck  They have a an entire wall at the bar dedicated to Gin  Tonic  the finest imported from all over the globe to give their patrons every reason to come back again with exotic creations of fruity  floral  exciting cocktail creations  I met a few patrons here who were enjoying their drinks  while chatting with them they informed us that they visit this pub regularly as the comfortable vibes they get are supreme  value for money in all respect  We tried the classic veg cheese pizza which was divine  Baked to absolute perfection every bite was sheer ecstasy  Also the mushroom vol au vent simply melted in the mouth served piping hot The freshly made tiramisu  baked cheese cake are of top notche quality being simply irresistable  Loved every single dish  The service is flawless  There servers are genuinely friendly  polite going out of their way to make the guests feel special offering suggestions as per their preference  I would also like to add that if you visit this hotel then do check out the rooftop pool area as the view of the endless sea  open sky is mesmerising to say the least  One simply wants to soak in the calm  relaxed  still  meditative vibes of the turquoise blue swimming pool basking in the glory of the shining sun  I had a memorable time here  shall definitely visit again ",True,224,"1"
7321,"ChIJgZZSEObR5zsRSI2xUR53gG8","5.0","I visited here last week for a couple of drinks and chill here with my friend The ambiance is kind of vintage and really pretty I loved the way the things are old and maintained The service here is a top notch and if you like to spend your time in a cool place then this is the one We ordered a few things here 1 Cheese stuffed sausages loved it Different and light 2 Chicken tacos mini tacos made to perfection 3 Chicken tikka quiche  tender tikka chicken on quiche was a best along with the drinks 4 Pink sauce pasta  chicken pink sauce pasta was delicious perfectly made and amazing Loved it 5 Cheesecake  nothing can go wrong with a good cheesecake and this cheesecake was amazing 6 Fish and chips nice tender fish and chips Loved it",True,42,"1"
7322,"ChIJgZZSEObR5zsRSI2xUR53gG8","5.0","Irish style pub with great beer and food selection",False,26,"1"
7323,"ChIJgZZSEObR5zsRSI2xUR53gG8","5.0","Geoffrey s is one of the best pubs in Bombay and the oldest too Everything from drinks and food to ambience and service is fantastic My favourites here are galouti kebabs and the nachos that they serve with drinks They also make a great martini Price wise considering the experience it is reasonable however be prepared to spend your dime if visiting here I recommend Geoffrey s for a fun timeless evening with friends",True,7,"1"
